k,diff
32,0.6734377844259716
32,2.385427317349683
32,0.4714464543411223
32,0.9402835787029145
32,0.6520834137285285
32,0.31968829320904524
32,0.27204307498766767
32,0.3882793554287147
32,0.483346618611465
32,0.6049214442078887
32,1.9149337895378222
32,1.4202272714463904
32,0.8883646066437842
32,0.8535437525627598
32,0.8059925188747266
32,0.5167465113485186
32,0.4005992971470915
32,1.6050637099748521
32,0.3771206616025231
32,0.8406833526945539
32,0.1347489461248208
32,2.147466506024581
32,0.5240873799567809
32,0.5814502746673642
32,0.9076696845343317
32,1.629706872836353
32,0.2696908382710781
32,1.431097013277232
32,1.3544929108260124
32,1.5401815769371767
32,0.8337897477899681
32,0.3628928220891705
32,0.7366822342802752
32,1.6179303004120609
32,1.2720389685741598
32,0.7336516025235014
32,1.3921855548397506
32,0.5648480486821792
32,1.0965342337535389
32,2.4210903533594403
32,0.3028033653525073
32,1.5192810933598997
32,0.8748252539283241
32,0.7635718697841343
32,0.27863442335655497
32,2.348795435617455
32,0.5174940050465224
32,1.697250053426719
32,1.3504229522715456
32,1.495401829647753
32,0.9512890734379393
32,1.3497226195451293
32,0.7381848907267026
32,0.5996483514948623
32,0.7472077937632053
32,1.9750446990963644
32,1.5098652916059692
32,0.14016245600052502
32,0.7531709407526073
32,2.184211847544744
32,2.3292338508860757
32,0.4844509174272602
32,3.1865725367832187
32,0.8206925795988069
32,1.519484055689119
32,0.9569944525131269
32,2.1576382375093073
32,0.008186083485564488
32,0.7761465563332459
32,1.4923155048626136
32,0.9317836008786728
32,1.9075988097655934
32,1.5936485890417909
32,0.8984960173696974
32,1.0530932701644802
32,0.9527157068445034
32,1.4139280605746514
32,0.5936388530665755
32,0.7161679089869999
32,0.1709235195337957
32,0.8933891570146417
32,1.9857236828127536
32,1.115395167430913
32,1.5275201776360157
32,1.268604816021536
32,0.3056364004293499
32,2.163625298698115
32,2.325325425349676
32,1.5900311423845266
32,0.7155705120375679
32,1.0406757531076911
32,0.255179058694321
32,1.4555933606582698
32,1.5187574033171085
32,0.7281824080844652
32,1.6777537272701708
32,1.7853944535477257
32,1.3944904752859775
32,0.4885853684347943
32,0.6374773065260171
32,1.9699810718218895
32,0.47325300145102966
32,1.2836592468672725
32,1.7649323521424303
32,2.5140056053486886
32,2.418493700256308
32,0.9055819600981647
32,0.4793445547421227
32,0.7733893692176612
32,0.583422777803273
32,2.438691421089803
32,0.7749834445849957
32,2.140098210394716
32,0.9992912411594808
32,2.720690666565377
32,0.12176888192217494
32,0.7407190573881994
32,0.49496127112855515
32,2.2804647769179214
32,0.8535937627771957
32,1.9105986883254367
32,0.5006816802527343
32,0.5037494840467915
32,0.336326841357792
32,1.561416453345093
32,0.5975138837733116
32,0.2433757967793473
32,1.9475280139719269
32,2.82826166753389
32,1.8196073311586973
32,2.0367274065840926
32,1.4911213899864353
32,1.648413314126504
32,0.6867918595990705
32,1.4513329826505816
32,1.124559055206035
32,1.6915632223825585
32,1.078405595666904
32,0.4052329648071682
32,0.21657392707121526
32,2.6091300250156992
32,1.2598160604858877
32,3.05628352091584
32,2.4258543668203836
32,1.350485756552814
32,0.3175642554218143
32,1.404975643859105
32,0.9989065274121915
32,1.3253419204890964
32,0.9436191235123408
32,0.8082887027008052
32,2.1296997918195877
32,0.9647470134698235
32,1.6955492868613984
32,0.17665416078515817
32,0.6350491761423829
32,1.1878846615284004
32,1.492648949625048
32,1.4692542722320847
32,0.3583076052492369
32,0.7939293247588366
32,0.4881630082547277
32,0.27876741707160413
32,0.5170736364157107
32,0.618270046396912
32,1.977139126829226
32,1.755603553365182
32,1.0882771573055097
32,0.7772365555598317
32,1.8467065001583416
32,0.5651126953575911
32,0.09947340195760557
32,0.5344624320127398
32,0.1005211602077285
32,0.7519941290573118
32,3.4636839129199277
32,1.8880812289532019
32,0.3808046163369645
32,0.3998932238099293
32,0.8603900611528101
32,0.4665811103306572
32,0.5441862031234144
32,2.0051668806519447
32,0.8739369376800585
32,1.2644240375430034
32,1.4350322241889768
32,2.0244042472977455
32,1.645231057424641
32,0.6063270077874803
32,1.07873482817766
32,1.8562547521126058
32,0.7345778388217101
32,0.4690664398226638
32,2.308864639399407
32,1.054863346966763
32,0.5244921208564741
32,1.8042714512864553
32,0.17922017764800735
32,3.016530929269418
32,0.615934210221551
32,1.62462335638818
32,1.9349788049498506
32,1.999034289201278
32,2.011855166973775
32,0.14923843949380222
32,0.724018562813507
